0.100000 0.99999987521840039140 0.00000780467432745092 5.99999850262080425267 0.00009365610141281314 0.00359279219992458734 0.00000249499407800613 0.00000000000000000000
0.200000 0.99999982639081785862 0.00000920543881750711 5.99999791668981430348 0.00011046517736629759 0.00124954167404212036 0.00000173547732629231 0.00000000000000000000
0.300000 0.99999988064368727780 0.00000763316981918033 5.99999856772424777773 0.00009159793116883652 0.00038184645947896760 0.00000079551530992224 0.00000000000000000000
0.400000 0.99999986979311339397 0.00000797249027761700 5.99999843751736072761 0.00009566989261518638 0.00023430984583683307 0.00000065086055656138 0.00000000000000000000
0.500000 0.99999988064368727780 0.00000763316981918033 5.99999856772424777773 0.00009159793116883652 0.00013746472541242838 0.00000047730918595335 0.00000000000000000000
0.600000 0.99999984266667873989 0.00000876345385200440 5.99999811200014487866 0.00010516144622405278 0.00012582604540511966 0.00000052427518918800 0.00000000000000000000
0.700000 0.99999986979311339397 0.00000797249027761700 5.99999843751736072761 0.00009566989261518638 0.00007650933741610879 0.00000037192031803508 0.00000000000000000000
0.800000 0.99999931641384542935 0.00001825691461368126 5.99999179696614515223 0.00021908298347232132 0.00030718306334165396 0.00000170657244780159 0.00000000000000000000
0.900000 0.99999658749451392215 0.00004100131607080185 5.99995909333646260109 0.00049107089409370155 0.00121944808878326517 0.00000765090893158534 0.00000000000000000000
1.000000 0.99998777682852135751 0.00007745370238877945 5.99985338704569937107 0.00092870196140025171 0.00353274811641313222 0.00002457221535223653 0.00000000000000000000
1.100000 0.99996335218671184020 0.00013431363600183917 5.99956055175775837540 0.00160968154701845371 0.00877110900892298997 0.00006717496903134321 0.00000000000000000000
1.200000 0.99990880092651746036 0.00021181448453518140 5.99890710849740571575 0.00253511387893461896 0.01828068232296371082 0.00015314048293172772 0.00000000000000000000
1.300000 0.99980129344048951356 0.00031318843045730906 5.99762044744641720229 0.00374406202055797268 0.03397498798512538914 0.00030904947939584067 0.00000000000000000000
1.400000 0.99961452251224991450 0.00043875520324140405 5.99538939584699015484 0.00523470241711789311 0.05726481636995638808 0.00056321792986377005 0.00000000000000000000
1.500000 0.99931230690318717524 0.00058666850018781493 5.99178826398456720881 0.00697563039181132039 0.08858176964956021582 0.00093984065976352804 0.00000000000000000000
1.600000 0.99884969811099322268 0.00076740941969505555 5.98629203599126658020 0.00909070674736270692 0.13222551866647330732 0.00150762807663795662 0.00000000000000000000
1.700000 0.99818996151778871528 0.00096746167053243239 5.97848298647376097392 0.01141153798542813777 0.18456547539584508555 0.00225516624462162446 0.00000000000000000000
1.800000 0.99729050862108481468 0.00119212406786380152 5.96788423270991419400 0.01398445283900753323 0.24723269051281482334 0.00323392806270324630 0.00000000000000000000
1.900000 0.99607843984025179473 0.00144419470975641465 5.95368399986527929713 0.01683015910078362876 0.32138765372440375456 0.00449632656909670740 0.00000000000000000000
2.000000 0.99451447067254805656 0.00172217989689637239 5.93546428043160645416 0.01992936156401919207 0.40671175920579100138 0.00607417056721715025 -0.04470484496561111243
2.100000 0.99256443266081761934 0.00202457503410387665 5.91293916178709100251 0.02322138371985464286 0.50083831814012114148 0.00799481479307793085 -0.03322040980794116471
2.200000 0.99012193050285557394 0.00237490674379942568 5.88495103960650478570 0.02697470778864773794 0.61578355118158922821 0.01050099347408335430 -0.03856006301731396135
2.300000 0.98718963343983678893 0.00272482950977668290 5.85165566302735484783 0.03060584659789767140 0.72529230569181157851 0.01322241488334996960 -0.02058845313348234285
2.400000 0.98363494745891710824 0.00315040882197822067 5.81170187518749781219 0.03498430911741252924 0.87033022892278932847 0.01693879593915425391 -0.02848727379001148030
